;1-minute;averaged;Real-time;Interplanetary;Magnetic;Field;Values;

; ; ; ;Modified;Seconds
UT Date; ; ;Time;Julian;of the;-----------------------;GSM;Coordinates;----------------------
YR;MO;DA;HHMM;Day;Day;S;Bx;By;Bz;Bt;Lat,;Long,
2014;09;14;1312;56914;47520;0;1,5;-1,3;5,4;5,7;69,8;319,2
2014;09;14;1313;56914;47580;0;1,5;-1,0;5,4;5,7;71,4;326,0
2014;09;14;1314;56914;47640;0;1,6;-1,3;5,3;5,7;68,7;322,1
2014;09;14;1315;56914;47700;0;1,3;-0,0;5,7;5,8;77,5;359,9
2014;09;14;1316;56914;47760;0;1,0;-0,2;5,7;5,8;80,1;349,1
2014;09;14;1317;56914;47820;0;0,8;-0,2;5,7;5,8;81,4;345,8
2014;09;14;1318;56914;47880;0;1,0;-0,9;5,6;5,7;76,5;316,0
2014;09;14;1319;56914;47940;0;0,4;-0,4;5,7;5,7;84,9;314,6
2014;09;14;1320;56914;48000;0;0,3;0,2;5,7;5,7;86,8;36,8
2014;09;14;1321;56914;48060;0;0,0;0,5;5,7;5,7;85,2;84,1
2014;09;14;1322;56914;48120;0;0,0;0,3;5,6;5,6;87,2;84,4
2014;09;14;1323;56914;48180;0;0,7;-0,3;5,5;5,5;82,5;336,2
2014;09;14;1324;56914;48240;0;0,3;0,4;5,6;5,6;84,4;55,4
2014;09;14;1325;56914;48300;0;0,3;-0,1;5,5;5,5;87,0;349,1
2014;09;14;1326;56914;48360;0;0,2;-0,2;5,7;5,7;87,6;315,6
2014;09;14;1327;56914;48420;0;0,6;-0,5;5,6;5,6;81,8;317,7
2014;09;14;1328;56914;48480;0;1,3;-0,5;5,3;5,5;75,3;338,4
2014;09;14;1329;56914;48540;0;1,5;-0,8;5,3;5,6;72,1;333,6
2014;09;14;1330;56914;48600;0;1,5;-1,5;5,1;5,5;67,8;314,8
2014;09;14;1331;56914;48660;0;1,5;-1,3;5,3;5,6;69,2;318,0
2014;09;14;1332;56914;48720;0;1,6;-2,0;5,0;5,6;62,4;308,0
2014;09;14;1333;56914;48780;0;1,1;-0,5;5,5;5,6;77,5;336,3
2014;09;14;1334;56914;48840;0;1,0;0,3;5,6;5,7;79,1;15,0
2014;09;14;1335;56914;48900;0;1,1;0,1;5,6;5,7;78,9;5,3
2014;09;14;1336;56914;48960;0;0,8;1,1;5,6;5,7;76,2;52,0
2014;09;14;1337;56914;49020;0;1,0;1,3;5,5;5,7;73,3;53,7
2014;09;14;1338;56914;49080;0;0,4;1,2;5,5;5,7;77,2;72,4
2014;09;14;1339;56914;49140;0;1,1;-0,1;5,5;5,6;78,8;354,3
2014;09;14;1340;56914;49200;0;1,1;-0,3;5,5;5,6;78,6;345,5
2014;09;14;1341;56914;49260;0;1,4;-1,0;5,2;5,5;71,1;324,5
2014;09;14;1342;56914;49320;0;1,8;-1,6;4,8;5,4;63,1;319,4
2014;09;14;1343;56914;49380;0;2,2;-2,3;4,2;5,3;53,2;314,2
2014;09;14;1344;56914;49440;0;2,2;-2,7;3,9;5,3;48,3;309,4
2014;09;14;1345;56914;49500;0;2,3;-2,9;3,8;5,3;45,3;309,0
2014;09;14;1346;56914;49560;0;2,6;-3,4;3,0;5,3;35,0;307,2
2014;09;14;1347;56914;49620;0;2,7;-3,5;2,7;5,2;31,3;307,5
2014;09;14;1348;56914;49680;0;2,3;-3,9;2,0;5,0;24,0;300,6
2014;09;14;1349;56914;49740;0;2,8;-3,8;1,9;5,1;21,5;306,2
2014;09;14;1350;56914;49800;0;2,2;-2,1;3,6;4,7;50,1;317,0
2014;09;14;1351;56914;49860;0;1,3;-0,2;4,9;5,1;74,6;351,3
2014;09;14;1352;56914;49920;0;3,3;-1,2;3,3;4,8;43,4;339,6
2014;09;14;1353;56914;49980;0;4,5;-1,6;1,1;4,9;13,3;341,0
2014;09;14;1354;56914;50040;0;3,7;-1,5;2,0;4,4;27,4;338,1
2014;09;14;1355;56914;50100;0;3,0;-2,0;3,4;5,0;43,7;326,2
2014;09;14;1356;56914;50160;0;2,9;-0,8;4,0;5,0;52,9;345,0
2014;09;14;1357;56914;50220;0;3,2;-1,1;3,2;4,7;43,7;340,2
2014;09;14;1358;56914;50280;0;2,6;-1,6;3,8;4,9;50,7;328,5
2014;09;14;1359;56914;50340;0;2,2;-0,0;4,6;5,1;64,7;360,0
2014;09;14;1400;56914;50400;0;2,6;1,7;4,2;5,2;53,8;32,6
2014;09;14;1401;56914;50460;0;2,5;2,2;4,3;5,5;52,2;41,5
2014;09;14;1402;56914;50520;0;2,4;2,1;4,4;5,4;54,4;41,2
2014;09;14;1403;56914;50580;0;1,9;1,4;5,0;5,5;65,0;36,1
2014;09;14;1404;56914;50640;0;0,8;-0,5;5,4;5,5;80,2;326,1
2014;09;14;1405;56914;50700;0;0,9;0,0;5,1;5,1;80,3;1,2
2014;09;14;1406;56914;50760;0;0,6;-0,3;4,8;4,8;81,9;337,1
2014;09;14;1407;56914;50820;0;0,2;1,0;4,1;4,2;76,3;81,3
2014;09;14;1408;56914;50880;0;0,1;2,0;4,3;4,7;65,3;86,0
2014;09;14;1409;56914;50940;0;-1,0;3,1;4,0;5,2;50,8;108,1
2014;09;14;1410;56914;51000;0;-0,8;1,1;5,3;5,4;75,5;123,8
2014;09;14;1411;56914;51060;0;0,1;1,7;5,3;5,6;72,2;86,9
2014;09;14;1412;56914;51120;0;-0,3;2,3;5,0;5,5;64,8;96,7
2014;09;14;1413;56914;51180;0;-1,0;0,1;5,1;5,2;78,6;175,8
2014;09;14;1414;56914;51240;0;-0,5;1,1;5,2;5,3;77,1;117,4
2014;09;14;1415;56914;51300;0;-0,1;1,0;5,3;5,4;79,4;98,7
2014;09;14;1416;56914;51360;0;-1,1;0,5;5,3;5,5;76,9;157,3
2014;09;14;1417;56914;51420;0;-0,1;1,0;5,3;5,4;79,5;98,1
2014;09;14;1418;56914;51480;0;0,2;1,4;5,3;5,4;74,7;83,1
2014;09;14;1419;56914;51540;0;1,5;1,1;4,9;5,2;69,6;36,9
2014;09;14;1420;56914;51600;0;1,2;1,5;5,0;5,3;69,0;49,7
2014;09;14;1421;56914;51660;0;-0,1;1,5;5,2;5,4;73,8;93,6
2014;09;14;1422;56914;51720;0;-1,5;2,0;4,9;5,5;63,2;127,0
2014;09;14;1423;56914;51780;0;-1,0;2,2;4,8;5,3;63,4;115,0
2014;09;14;1424;56914;51840;0;-0,1;2,6;4,6;5,3;60,7;91,8
2014;09;14;1425;56914;51900;0;-0,5;3,3;4,3;5,5;52,2;97,7
2014;09;14;1426;56914;51960;0;-0,7;3,4;4,0;5,3;49,6;102,5
2014;09;14;1427;56914;52020;0;-0,5;3,5;3,9;5,3;48,2;98,5
2014;09;14;1428;56914;52080;0;-0,3;3,6;3,8;5,3;46,5;95,1
2014;09;14;1429;56914;52140;0;0,4;2,7;4,1;5,0;56,0;81,2
2014;09;14;1430;56914;52200;0;0,9;1,4;4,9;5,1;71,2;57,3
2014;09;14;1431;56914;52260;0;0,9;0,4;5,1;5,2;79,3;25,7
2014;09;14;1432;56914;52320;0;0,5;0,9;5,0;5,1;77,8;62,2
2014;09;14;1433;56914;52380;0;0,3;0,1;5,4;5,4;86,3;22,0
2014;09;14;1434;56914;52440;0;0,9;0,3;5,2;5,3;79,4;15,1
2014;09;14;1435;56914;52500;0;1,0;0,2;5,2;5,3;79,3;12,3
2014;09;14;1436;56914;52560;0;1,0;0,1;5,3;5,4;78,9;6,3
2014;09;14;1437;56914;52620;0;0,6;0,5;5,4;5,5;81,7;39,2
2014;09;14;1438;56914;52680;0;0,6;0,3;5,4;5,4;83,0;24,3
2014;09;14;1439;56914;52740;0;0,9;0,5;5,3;5,4;79,4;29,1
2014;09;14;1440;56914;52800;0;-0,4;0,3;5,6;5,6;85,1;145,5
2014;09;14;1441;56914;52860;0;-0,7;-0,2;5,6;5,6;82,6;193,4
2014;09;14;1442;56914;52920;0;-0,2;-0,3;5,6;5,6;86,2;233,6
2014;09;14;1443;56914;52980;0;-0,0;-0,4;5,6;5,6;86,2;269,8
2014;09;14;1444;56914;53040;0;0,2;-0,6;5,5;5,5;83,3;292,1
2014;09;14;1445;56914;53100;0;1,0;-0,8;5,3;5,5;76,8;321,7
2014;09;14;1446;56914;53160;0;1,0;-0,8;5,3;5,5;76,4;319,8
2014;09;14;1447;56914;53220;0;0,7;-1,3;5,3;5,5;74,3;296,2
2014;09;14;1448;56914;53280;0;0,9;-1,7;5,2;5,5;69,3;297,4
2014;09;14;1449;56914;53340;0;0,8;-2,6;4,9;5,6;61,2;286,3
2014;09;14;1450;56914;53400;0;0,8;-2,8;4,7;5,5;58,2;285,4
2014;09;14;1451;56914;53460;0;1,2;-2,9;4,5;5,5;55,0;292,7
2014;09;14;1452;56914;53520;0;1,7;-2,9;4,3;5,4;51,8;301,1
2014;09;14;1453;56914;53580;0;1,5;-3,1;4,1;5,4;49,4;295,2
2014;09;14;1454;56914;53640;0;-0,1;-2,7;4,6;5,3;59,3;268,1
2014;09;14;1455;56914;53700;0;-0,5;-2,5;4,7;5,4;61,5;259,8
2014;09;14;1456;56914;53760;0;-0,3;-2,9;4,6;5,4;57,3;265,1
2014;09;14;1457;56914;53820;0;-0,1;-3,0;4,5;5,4;56,7;268,3
2014;09;14;1458;56914;53880;0;0,4;-3,1;4,4;5,4;54,5;277,2
2014;09;14;1459;56914;53940;0;0,7;-3,2;4,2;5,3;52,4;282,2
2014;09;14;1500;56914;54000;0;-0,0;-3,8;3,9;5,4;45,6;269,9
2014;09;14;1501;56914;54060;0;0,3;-3,2;4,2;5,3;52,8;274,5
2014;09;14;1502;56914;54120;0;-0,1;-3,6;3,9;5,3;46,7;267,7
2014;09;14;1503;56914;54180;0;0,1;-3,8;3,8;5,3;44,7;272,0
2014;09;14;1504;56914;54240;0;0,4;-4,1;3,4;5,3;39,3;276,1
2014;09;14;1505;56914;54300;0;0,2;-4,4;3,0;5,4;34,5;272,1
2014;09;14;1506;56914;54360;0;0,2;-4,4;2,8;5,2;32,3;273,1
2014;09;14;1507;56914;54420;0;0,2;-3,8;3,6;5,2;42,8;272,9
2014;09;14;1508;56914;54480;0;0,2;-4,2;2,9;5,1;34,6;272,1
2014;09;14;1509;56914;54540;0;0,3;-4,4;2,6;5,1;30,2;273,6
2014;09;14;1510;56914;54600;0;-0,0;-4,5;2,6;5,1;29,8;269,4
2014;09;14;1511;56914;54660;0;0,2;-4,2;3,1;5,3;36,3;272,7
2014;09;14;1512;56914;54720;0;0,3;-1,8;4,7;5,1;68,6;279,8
2014;09;14;1513;56914;54780;0;0,7;-2,4;4,4;5,1;60,8;285,5
2014;09;14;1514;56914;54840;0;0,8;-3,5;3,8;5,2;45,9;283,1
2014;09;14;1515;56914;54900;0;0,4;-3,3;4,1;5,3;50,6;277,3
2014;09;14;1516;56914;54960;0;0,4;-3,1;4,2;5,2;53,6;278,3
2014;09;14;1517;56914;55020;0;0,8;-3,1;4,2;5,3;52,9;284,4
2014;09;14;1518;56914;55080;0;0,7;-3,1;4,1;5,2;52,0;282,7
2014;09;14;1519;56914;55140;0;0,8;-3,2;3,9;5,1;49,9;284,8
2014;09;14;1520;56914;55200;0;1,1;-2,6;4,2;5,0;55,7;293,7
2014;09;14;1521;56914;55260;0;1,2;-2,7;4,1;5,0;53,6;294,5
2014;09;14;1522;56914;55320;0;1,2;-2,5;4,1;5,0;55,8;295,7
2014;09;14;1523;56914;55380;0;1,2;-3,2;3,8;5,1;48,5;291,1
2014;09;14;1524;56914;55440;0;1,0;-3,3;3,8;5,1;47,5;287,6
2014;09;14;1525;56914;55500;0;0,8;-3,4;3,4;4,9;43,7;282,7
2014;09;14;1526;56914;55560;0;0,8;-3,8;2,4;4,6;31,2;282,0
2014;09;14;1527;56914;55620;0;1,3;-2,9;3,7;4,9;49,3;293,4
2014;09;14;1528;56914;55680;0;0,8;-1,9;4,4;4,8;65,0;294,3
2014;09;14;1529;56914;55740;0;0,9;-1,8;4,3;4,8;64,7;297,5
2014;09;14;1530;56914;55800;0;0,9;-1,8;4,2;4,7;64,6;295,8
2014;09;14;1531;56914;55860;0;1,5;-1,9;4,1;4,7;59,4;308,9
2014;09;14;1532;56914;55920;0;1,8;-1,1;3,5;4,1;59,3;328,9
2014;09;14;1533;56914;55980;0;1,7;-2,1;3,2;4,2;50,4;308,8
2014;09;14;1534;56914;56040;0;3,4;-1,6;-0,4;3,8;-5,9;335,5
2014;09;14;1535;56914;56100;0;3,4;-0,9;-2,2;4,2;-32,1;345,7
2014;09;14;1536;56914;56160;0;3,0;-0,3;-2,8;4,1;-42,8;355,0
2014;09;14;1537;56914;56220;0;3,5;-1,1;-1,5;4,0;-22,0;342,1
2014;09;14;1538;56914;56280;0;3,7;-1,6;-0,3;4,0;-3,6;336,6
2014;09;14;1539;56914;56340;0;3,3;-2,1;1,9;4,3;25,7;327,7
2014;09;14;1540;56914;56400;0;3,0;-1,9;2,5;4,3;34,8;326,8
2014;09;14;1541;56914;56460;9;-999,9;-999,9;-999,9;-999,9;-999,9;-999,9
2014;09;14;1542;56914;56520;0;3,7;-0,6;1,9;4,2;26,8;350,3
2014;09;14;1543;56914;56580;0;3,5;-1,0;2,1;4,2;29,5;344,4
2014;09;14;1544;56914;56640;0;3,7;0,2;1,9;4,2;27,0;3,5
2014;09;14;1545;56914;56700;0;3,7;0,8;1,7;4,1;23,7;12,5
2014;09;14;1546;56914;56760;0;3,5;1,2;1,3;3,9;19,6;19,4
2014;09;14;1547;56914;56820;0;2,8;1,6;1,7;3,6;28,3;30,3
2014;09;14;1548;56914;56880;0;2,5;2,2;-1,2;3,6;-20,1;41,3
2014;09;14;1549;56914;56940;0;1,9;2,3;-2,4;3,8;-38,2;50,2
2014;09;14;1550;56914;57000;0;2,9;1,9;-2,1;4,1;-31,6;33,2
2014;09;14;1551;56914;57060;0;3,5;1,6;-2,1;4,4;-29,0;25,2
2014;09;14;1552;56914;57120;0;3,3;2,1;-2,1;4,4;-28,9;31,9
2014;09;14;1553;56914;57180;0;3,6;2,0;-1,0;4,2;-13,6;29,7
2014;09;14;1554;56914;57240;0;2,3;1,4;-0,2;2,7;-3,8;31,7
2014;09;14;1555;56914;57300;0;1,5;0,2;2,5;3,0;58,7;9,0
2014;09;14;1556;56914;57360;0;2,3;1,1;3,1;4,0;51,2;25,9
2014;09;14;1557;56914;57420;0;2,8;2,0;2,4;4,2;35,7;34,9
2014;09;14;1558;56914;57480;0;3,1;2,4;1,6;4,2;21,7;38,4
2014;09;14;1559;56914;57540;0;2,9;2,1;2,6;4,4;36,5;36,4
2014;09;14;1600;56914;57600;0;2,8;1,5;3,2;4,5;44,7;27,9
2014;09;14;1601;56914;57660;0;2,8;1,4;3,4;4,6;47,2;26,3
2014;09;14;1602;56914;57720;0;3,1;2,3;1,8;4,3;24,8;36,6
2014;09;14;1603;56914;57780;0;3,2;2,4;2,1;4,5;28,2;36,8
2014;09;14;1604;56914;57840;0;3,4;2,6;2,1;4,8;26,3;37,6
2014;09;14;1605;56914;57900;0;3,2;2,0;3,1;4,9;38,9;32,4
2014;09;14;1606;56914;57960;0;2,7;0,9;4,1;4,9;55,6;18,2
2014;09;14;1607;56914;58020;0;2,6;1,1;4,0;4,9;54,8;22,1
2014;09;14;1608;56914;58080;0;2,7;1,1;4,0;4,9;54,2;22,8
2014;09;14;1609;56914;58140;0;2,8;1,3;3,8;4,9;50,7;25,2
2014;09;14;1610;56914;58200;0;3,0;0,9;3,7;4,9;49,8;16,3
2014;09;14;1611;56914;58260;0;3,6;0,7;3,1;4,8;40,0;11,1
2014;09;14;1612;56914;58320;0;3,5;0,8;3,1;4,8;40,5;12,1
2014;09;14;1613;56914;58380;0;3,7;0,8;3,0;4,8;38,7;12,6
2014;09;14;1614;56914;58440;0;3,7;0,6;3,0;4,8;38,8;9,8
2014;09;14;1615;56914;58500;0;3,4;0,6;3,4;4,8;44,7;9,3
2014;09;14;1616;56914;58560;0;3,1;0,9;3,6;4,8;47,5;16,4
2014;09;14;1617;56914;58620;0;3,1;1,0;3,5;4,8;46,7;17,8
2014;09;14;1618;56914;58680;0;3,4;0,9;3,3;4,8;43,6;15,5
2014;09;14;1619;56914;58740;0;3,5;0,9;3,1;4,8;41,2;13,9
2014;09;14;1620;56914;58800;0;2,7;0,6;4,1;4,9;56,2;13,4
2014;09;14;1621;56914;58860;0;2,6;0,6;4,2;5,0;56,9;13,5
2014;09;14;1622;56914;58920;0;2,3;0,0;4,4;4,9;62,8;0,2
2014;09;14;1623;56914;58980;0;2,9;0,7;4,0;5,0;52,9;14,2
2014;09;14;1624;56914;59040;0;3,4;1,0;3,5;5,0;45,0;16,6
2014;09;14;1625;56914;59100;0;3,2;1,1;3,6;4,9;47,4;18,5
2014;09;14;1626;56914;59160;0;3,3;0,9;3,5;4,9;45,9;14,5
2014;09;14;1627;56914;59220;0;3,2;0,6;3,9;5,1;50,9;10,1
2014;09;14;1628;56914;59280;0;3,3;0,6;3,8;5,1;49,0;10,5
2014;09;14;1629;56914;59340;0;2,7;-0,5;4,3;5,1;57,7;349,4
2014;09;14;1630;56914;59400;0;1,5;-1,8;4,6;5,1;62,7;309,1
2014;09;14;1631;56914;59460;0;0,9;-2,3;4,6;5,2;62,2;291,1
2014;09;14;1632;56914;59520;0;1,2;-2,1;4,6;5,2;62,3;298,8
2014;09;14;1633;56914;59580;0;0,8;-2,5;4,5;5,2;59,9;288,1
2014;09;14;1634;56914;59640;0;0,7;-2,8;4,3;5,2;56,4;283,4
2014;09;14;1635;56914;59700;0;0,7;-3,0;4,2;5,2;53,7;283,7
2014;09;14;1636;56914;59760;0;0,3;-2,8;4,4;5,2;57,2;276,6
2014;09;14;1637;56914;59820;0;0,8;-2,7;4,3;5,2;57,0;286,0
2014;09;14;1638;56914;59880;0;1,0;-2,2;4,6;5,2;62,2;295,5
2014;09;14;1639;56914;59940;0;1,2;-2,2;4,5;5,2;61,5;299,4
2014;09;14;1640;56914;60000;0;0,4;-2,9;4,3;5,2;55,7;277,3
2014;09;14;1641;56914;60060;0;0,7;-3,0;4,3;5,3;54,0;282,7
2014;09;14;1642;56914;60120;0;0,0;-3,4;4,2;5,4;50,7;270,4
2014;09;14;1643;56914;60180;0;0,2;-3,3;4,2;5,3;51,6;273,3
2014;09;14;1644;56914;60240;0;1,3;-2,9;4,2;5,2;52,7;294,0
2014;09;14;1645;56914;60300;0;0,9;-3,2;4,1;5,3;50,5;284,8
2014;09;14;1646;56914;60360;0;0,6;-3,2;4,2;5,3;52,9;280,8
2014;09;14;1647;56914;60420;0;1,0;-3,2;4,1;5,3;50,4;287,0
2014;09;14;1648;56914;60480;0;1,0;-3,3;4,0;5,3;49,9;286,7
2014;09;14;1649;56914;60540;0;1,3;-3,1;4,0;5,3;50,1;292,3
2014;09;14;1650;56914;60600;0;0,8;-3,2;4,1;5,3;50,8;283,4
2014;09;14;1651;56914;60660;0;1,0;-3,7;3,6;5,3;42,7;285,0
2014;09;14;1652;56914;60720;0;0,9;-3,6;3,7;5,3;44,9;283,2
2014;09;14;1653;56914;60780;0;0,3;-3,1;4,4;5,4;54,8;275,9
2014;09;14;1654;56914;60840;0;1,0;-3,6;3,7;5,3;44,6;284,8
2014;09;14;1655;56914;60900;0;0,8;-3,7;3,7;5,3;44,5;281,4
2014;09;14;1656;56914;60960;0;0,6;-3,2;4,3;5,4;53,3;280,6
2014;09;14;1657;56914;61020;0;0,5;-3,3;4,2;5,4;51,5;279,3
2014;09;14;1658;56914;61080;0;0,7;-3,6;3,9;5,4;47,2;281,6
2014;09;14;1659;56914;61140;0;0,8;-3,6;3,9;5,4;46,7;282,9
2014;09;14;1700;56914;61200;0;1,0;-3,6;3,8;5,3;45,1;285,8
2014;09;14;1701;56914;61260;0;1,4;-3,4;3,8;5,3;46,0;292,2
2014;09;14;1702;56914;61320;0;1,5;-3,2;3,9;5,3;47,8;294,4
2014;09;14;1703;56914;61380;0;1,1;-3,3;4,0;5,3;49,3;289,3
2014;09;14;1704;56914;61440;0;0,9;-3,1;4,2;5,3;52,6;286,8
2014;09;14;1705;56914;61500;0;1,0;-3,2;4,1;5,3;50,4;287,8
2014;09;14;1706;56914;61560;0;1,2;-3,2;4,0;5,3;49,5;290,3
2014;09;14;1707;56914;61620;0;0,8;-3,3;4,1;5,3;50,2;283,7
2014;09;14;1708;56914;61680;0;1,0;-3,2;4,2;5,3;51,6;287,3
2014;09;14;1709;56914;61740;0;0,9;-3,3;4,1;5,3;49,7;284,8
2014;09;14;1710;56914;61800;0;1,0;-3,2;4,1;5,3;50,4;287,5
2014;09;14;1711;56914;61860;0;0,9;-3,2;4,1;5,3;50,7;284,8
2014;09;14;1712;56914;61920;0;0,6;-3,3;4,1;5,3;51,1;279,6
2014;09;14;1713;56914;61980;0;0,5;-3,2;4,2;5,3;53,0;279,7
2014;09;14;1714;56914;62040;0;0,9;-3,2;4,1;5,3;50,5;286,2
2014;09;14;1715;56914;62100;0;1,0;-3,1;4,1;5,3;51,4;287,2
2014;09;14;1716;56914;62160;0;1,0;-3,2;4,1;5,2;50,6;288,3
2014;09;14;1717;56914;62220;0;0,8;-3,2;4,1;5,3;51,5;284,2
2014;09;14;1718;56914;62280;0;0,7;-3,2;4,2;5,3;52,0;281,6
2014;09;14;1719;56914;62340;0;0,6;-3,2;4,2;5,3;52,2;281,2
2014;09;14;1720;56914;62400;0;0,5;-3,1;4,3;5,3;53,6;278,8
2014;09;14;1721;56914;62460;0;0,7;-3,1;4,2;5,3;52,2;282,6
2014;09;14;1722;56914;62520;0;0,7;-3,1;4,2;5,3;52,3;282,3
2014;09;14;1723;56914;62580;0;0,9;-3,0;4,3;5,3;54,0;287,3
2014;09;14;1724;56914;62640;0;1,1;-2,9;4,3;5,3;54,4;291,6
2014;09;14;1725;56914;62700;0;1,4;-2,6;4,4;5,3;55,8;298,7
2014;09;14;1726;56914;62760;0;0,8;-3,3;3,9;5,2;48,6;284,3
2014;09;14;1727;56914;62820;0;0,8;-3,3;3,9;5,2;48,8;283,5
2014;09;14;1728;56914;62880;0;0,6;-3,5;3,8;5,2;47,4;279,3
2014;09;14;1729;56914;62940;0;0,7;-3,3;3,9;5,2;49,1;282,4
2014;09;14;1730;56914;63000;0;0,8;-3,2;4,1;5,3;50,8;283,5
2014;09;14;1731;56914;63060;0;0,9;-3,1;4,2;5,3;52,7;285,6
2014;09;14;1732;56914;63120;0;0,9;-3,1;4,1;5,2;52,4;286,0
2014;09;14;1733;56914;63180;0;0,8;-3,0;4,2;5,2;53,9;285,9
2014;09;14;1734;56914;63240;0;0,8;-2,8;4,3;5,2;55,9;286,7
2014;09;14;1735;56914;63300;0;0,9;-2,9;4,3;5,2;54,9;287,2
2014;09;14;1736;56914;63360;0;0,6;-2,9;4,3;5,2;55,4;281,2
2014;09;14;1737;56914;63420;0;1,0;-2,8;4,3;5,2;55,5;289,9
2014;09;14;1738;56914;63480;0;1,0;-2,9;4,2;5,2;53,6;288,8
2014;09;14;1739;56914;63540;0;1,1;-2,8;4,2;5,1;54,3;290,7
2014;09;14;1740;56914;63600;0;1,4;-2,8;4,0;5,1;52,5;297,1
2014;09;14;1741;56914;63660;0;1,3;-2,7;4,0;5,1;53,1;295,5
2014;09;14;1742;56914;63720;0;1,9;-2,4;3,9;4,9;51,8;308,4
2014;09;14;1743;56914;63780;0;2,5;-2,2;3,6;4,9;47,6;318,2
2014;09;14;1744;56914;63840;0;2,5;-2,1;3,7;5,0;48,7;320,5
2014;09;14;1745;56914;63900;0;2,3;-2,3;3,8;5,0;48,9;314,8
2014;09;14;1746;56914;63960;0;2,4;-2,4;3,7;5,0;47,4;314,8
2014;09;14;1747;56914;64020;0;2,4;-2,6;3,5;4,9;44,5;313,0
2014;09;14;1748;56914;64080;0;2,3;-2,5;3,5;4,9;45,3;312,5
2014;09;14;1749;56914;64140;0;2,3;-3,0;3,1;4,9;39,7;307,2
2014;09;14;1750;56914;64200;0;1,8;-3,2;3,4;5,0;42,6;299,8
2014;09;14;1751;56914;64260;0;2,1;-3,1;3,4;5,0;43,0;304,0
2014;09;14;1752;56914;64320;0;2,2;-2,7;3,6;5,0;46,6;309,3
2014;09;14;1753;56914;64380;0;2,2;-2,5;3,8;5,1;49,1;310,8
2014;09;14;1754;56914;64440;0;1,7;-2,8;3,9;5,1;49,4;300,7
2014;09;14;1755;56914;64500;0;1,7;-2,8;3,8;5,0;49,1;300,6
2014;09;14;1756;56914;64560;0;2,0;-2,7;3,6;5,0;47,0;306,5
2014;09;14;1757;56914;64620;0;2,4;-2,6;3,6;5,0;45,4;312,7
2014;09;14;1758;56914;64680;0;2,2;-2,5;3,8;5,0;48,9;311,7
2014;09;14;1759;56914;64740;0;2,4;-2,3;3,8;5,0;48,8;316,1
2014;09;14;1800;56914;64800;0;2,5;-2,3;3,7;5,0;47,7;316,5
2014;09;14;1801;56914;64860;0;2,4;-2,4;3,7;5,0;47,7;314,9
2014;09;14;1802;56914;64920;0;2,4;-2,3;3,7;5,0;48,3;317,1
2014;09;14;1803;56914;64980;0;2,5;-2,2;3,8;5,0;48,6;318,3
2014;09;14;1804;56914;65040;0;2,5;-2,1;3,8;5,0;49,4;320,2
2014;09;14;1805;56914;65100;0;2,5;-2,0;3,9;5,1;50,6;321,4
2014;09;14;1806;56914;65160;0;2,8;-1,9;3,7;5,1;47,4;325,9
2014;09;14;1807;56914;65220;0;2,8;-1,8;3,8;5,1;48,9;327,5
2014;09;14;1808;56914;65280;0;2,6;-1,6;4,0;5,1;52,4;329,0
2014;09;14;1809;56914;65340;0;2,7;-1,9;3,9;5,1;49,5;324,9
2014;09;14;1810;56914;65400;0;2,5;-2,1;3,9;5,1;49,6;320,7
2014;09;14;1811;56914;65460;0;2,7;-2,1;3,7;5,0;47,3;322,2
2014;09;14;1812;56914;65520;0;2,8;-2,3;3,3;5,0;42,2;320,7
2014;09;14;1813;56914;65580;0;2,7;-2,4;3,5;5,0;44,0;318,8
2014;09;14;1814;56914;65640;0;2,7;-2,5;3,3;5,0;42,3;317,8
2014;09;14;1815;56914;65700;0;2,8;-2,2;3,5;5,0;44,6;322,0
2014;09;14;1816;56914;65760;0;2,7;-2,1;3,6;5,0;46,2;322,1
2014;09;14;1817;56914;65820;0;2,8;-1,8;3,7;5,0;48,6;326,9
2014;09;14;1818;56914;65880;0;3,0;-1,8;3,6;5,0;46,3;329,1
2014;09;14;1819;56914;65940;0;3,0;-1,4;3,7;5,0;48,4;335,7
2014;09;14;1820;56914;66000;0;3,4;-1,0;3,5;5,0;44,2;343,7
2014;09;14;1821;56914;66060;0;3,3;-1,3;3,5;5,0;44,7;338,0
2014;09;14;1822;56914;66120;0;2,8;-1,6;3,9;5,1;50,2;331,2
2014;09;14;1823;56914;66180;0;3,2;-1,6;3,6;5,1;45,1;334,0
2014;09;14;1824;56914;66240;0;3,4;-1,7;3,3;5,0;41,3;332,6
2014;09;14;1825;56914;66300;0;2,9;-1,9;3,6;5,1;45,7;326,6
2014;09;14;1826;56914;66360;0;2,8;-2,1;3,7;5,1;46,4;322,8
2014;09;14;1827;56914;66420;0;2,6;-2,2;3,7;5,0;47,1;320,5
2014;09;14;1828;56914;66480;0;2,7;-2,2;3,7;5,1;47,0;320,1
2014;09;14;1829;56914;66540;0;3,0;-2,0;3,5;5,0;44,8;326,2
2014;09;14;1830;56914;66600;0;3,1;-1,8;3,5;5,0;44,5;328,9
2014;09;14;1831;56914;66660;0;3,1;-1,8;3,5;5,0;45,1;329,7
2014;09;14;1832;56914;66720;0;3,0;-1,9;3,5;5,0;44,4;327,9
2014;09;14;1833;56914;66780;0;3,2;-2,0;3,2;5,0;40,3;328,4
2014;09;14;1834;56914;66840;0;3,0;-2,0;3,5;5,0;44,1;326,1
